rank,name,seed_label,forcing_family,symmetry_fold,tau_imag,delta,s1,s2,epsilon,epsilon_bonnet,alpha_0,alpha_1,alpha_2,residual_norm,ratio,verified_ratio,validation_score,b_scalar,c_scalar,closure_rotation_angle,closure_k_fold,closure_k_theta_2pi,closure_rationality_error,closure_axial_proj,f_plus_closure_max,f_plus_closure_mean,f_minus_closure_max,f_minus_closure_mean,euler_plus_ok,euler_minus_ok,iso_E_max_rel,iso_interior_F_scaled,iso_interior_G_rel,iso_interior_metric_mean,H_plus_mean,H_minus_mean,H_interior_max_diff,H_interior_mean_diff,procrustes_disparity,direct_mean_distance,direct_max_distance,scale_ratio,is_non_congruent,n_vertices,n_triangles,time_seconds
121,rank121_fold3_paper_3fold_bwd_9__anti_h9_p033_eps1e-04,paper_3fold_bwd_9,anti_reflection,3,0.29730578925,2.050823888971856,-3.601381552,1.0557707132350325,0.0001,0.3,0.00683884710056996,-0.08346275203853869,0.21300230259434036,2.6414282925806288e-08,0.9999999876903586,0.9999846112543106,6.323085168226247e-08,5.7526853142197965e-09,1.0499785936535222e-10,2.0943628722795915,3,0.9999846112543106,1.5388745689404182e-05,-7.97719874678915e-06,7.854089031654797,3.173176674204687,7.837689157703254,3.1682519004907332,True,True,2.3136967012966535e-14,1.8792866403952293,2.5712767736668503,1.4678523468366975,0.7525474701953436,0.7325805420356842,10.57591007125919,0.40818440410966733,0.5222052749845172,1.971836155503022,8.417285333640997,1.000576017787238,True,6400,12800,668.03
122,rank122_fold4_paper_4fold_bwd_8__smooth_h4_p019_eps1e-03,paper_4fold_bwd_8,smooth_low_freq,4,0.30030578925,1.7032169192828626,-3.13060628,1.118135851053402,0.001,0.3,-0.009796833843195019,-0.07128094224224077,0.08682234783001648,1.8627671810265266e-06,1.0000006172587275,0.9999950901375563,6.952325871738304e-08,-1.5905319571928034e-06,-3.443944101254315e-09,1.5707886144010048,4,0.9999950901375563,4.909862443724933e-06,5.669384351714157e-05,5.04935780893162,2.551833212104353,5.016964376853033,2.544703895894294,True,True,1.6364349674216414e-14,1.6811061483668377,2.716499134216595,1.3196386940630371,0.7749153324802078,0.7651336427905656,6.025678870225193,0.3810974335271786,0.5092976772781839,1.9685567614062485,7.361545388478845,1.000368306700484,True,6400,12800,492.79
123,rank123_fold3_paper_3fold_fwd_4__smooth_h4_p019_eps8e-04,paper_3fold_fwd_4,smooth_low_freq,3,0.32871985175,1.8803719997092774,-3.601381552,0.3623649091913821,0.00075,0.3,-0.014655189094731149,-0.19186623501108754,0.4570793144006886,3.362652417715498e-07,0.9999999676387178,1.0000727861173382,7.109770045863416e-08,3.293551709519782e-07,3.1710745140856034e-15,2.094547545280871,3,1.0000727861173382,7.278611733818607e-05,0.002593421096055648,24.80206366575919,7.8320628115552555,25.13624764965863,7.838823395763631,True,True,1.117521152881411e-13,0.7233233201145539,0.7622089186105775,1.121263876528403,0.5704104012927759,0.5631943827723592,1.5321142921206112,0.06652193132650135,0.30948698812934283,3.069612091718732,25.665096096407115,1.000618765727825,True,6400,12800,511.05
124,rank124_fold3_paper_3fold_bwd_10__phase_h7_p041_eps5e-04,paper_3fold_bwd_10,phase_shifted,3,0.29430578925,2.0764338093141723,-3.601381552,1.103216823797698,0.0005,0.3,0.021153799374470126,-0.03830081715297224,0.17144537220906061,1.6062389221496763e-08,1.0000000047829283,0.9999299589675341,7.642491948625795e-08,1.2555920452655966e-08,1.9857613817175768e-11,2.0942484087978324,3,0.9999299589675341,7.0041032465884e-05,0.0002600825143128649,7.662384257117189,3.0805845637167635,7.693202643858951,3.083375186994014,True,True,2.5558711248109915e-14,1.9064839216234875,2.7239614214986783,1.4271977352451781,0.7782915612150292,0.7606652483085412,13.888772597371398,0.44786392928215213,0.518249759934466,1.9273790081553341,8.251232945350843,1.0004672626094313,True,6400,12800,445.05
125,rank125_fold3_paper_3fold_fwd_1__smooth_h4_p019_eps3e-04,paper_3fold_fwd_1,smooth_low_freq,3,0.3227628205,1.8886448310012716,-3.601381552,0.5387878045264908,0.00025,0.3,0.03808101096230478,-0.48663742458138387,-0.6054632486575426,1.6088730265260013e-06,0.9999993893716407,1.0000051278299784,8.307064855645635e-08,-9.761653142724425e-07,-5.01650370549056e-12,2.0944058420951883,3,1.0000051278299784,5.12782997841299e-06,0.0004938687847107354,13.399434116710374,5.5213573023572655,12.04698577715416,5.386047588560567,True,True,9.577368352676726e-14,1.6340819318119046,3.153349930039013,1.4192925964252159,0.8299588827303575,0.7918268962738858,20.689567766502066,0.29983827065359314,0.3587731728657616,2.6232565283725386,14.231402243700664,0.9987301424581174,True,6400,12800,328.43
126,rank126_fold4_paper_4fold_fwd_0__smooth_h4_p019_eps8e-04,paper_4fold_fwd_0,smooth_low_freq,4,0.3215128205,1.6123365623185957,-3.13060628,0.5289554332828404,0.00075,0.3,0.009316400886938636,-0.0751861000421682,0.18086666397373513,4.147998629892426e-06,0.9999973616183356,1.0000100523544166,8.563480367833804e-08,-1.228362589214549e-07,-1.2279680826950828e-07,1.5708121169962899,4,1.0000100523544166,1.0052354416645315e-05,0.0006823316897168197,10.517307618101631,4.45455741753659,10.552088505277757,4.4544161176946355,True,True,3.8554783977468555e-14,0.864338725768612,0.6656265806215876,1.1338998739978507,0.6718684326863815,0.6957076719734917,1.1608533821464264,0.10376858497649469,0.37990540250168525,2.5278920918465206,15.106122084625383,1.0002442883280447,True,6400,12800,607.6
127,rank127_fold3_paper_3fold_fwd_0__phase_h7_p041_eps3e-04,paper_3fold_fwd_0,phase_shifted,3,0.3215128205,1.893242862967967,-3.601381552,0.57132450266207,0.00025,0.3,0.016043304253683506,-0.09456344136813895,0.277932656895817,3.0825288135217193e-06,1.000000531513803,1.00000207394817,8.640531706866684e-08,-2.874496754203676e-06,-5.635397710979095e-09,2.0943994460600854,3,1.00000207394817,2.0739481700893236e-06,0.0003890959748331785,11.781398564493674,5.209801409391709,11.886014954033515,5.213280420158638,True,True,6.514462640124928e-14,1.24430828054519,1.222364478192638,1.3395987357424575,0.5547316030128296,0.5448807158532721,2.242364415028796,0.13569002751855866,0.3804994256979074,2.6263632742601026,13.357487850321073,1.0006084721029829,True,6400,12800,598.04
128,rank128_fold3_paper_3fold_fwd_3__smooth_h4_p019_eps1e-04,paper_3fold_fwd_3,smooth_low_freq,3,0.3262784455,1.880197498623781,-3.601381552,0.43974389766375876,0.0001,0.3,0.019341628448405212,-0.09446802095272323,0.3265028302630218,0.00028122049637422037,1.0001271783470564,1.0001693861076741,1.2997797696276438e-07,8.915349043293538e-05,1.3713617133529442e-05,2.0947498638275217,3,1.0001693861076741,0.00016938610767414097,0.001939382487155139,16.37042751426824,6.549689219376009,16.648941809053607,6.5724668757844515,True,True,8.755049969905997e-14,0.9421989925620795,0.9375101524162819,1.3147543749652875,0.5944516677254656,0.5604368184987034,1.4629959840367006,0.08551993510744856,0.3241733470348845,2.903274657131355,18.19085268830132,1.0005917461361784,True,6400,12800,494.43
129,rank129_fold3_paper_3fold_fwd_0__phase_h7_p041_eps1e-04,paper_3fold_fwd_0,phase_shifted,3,0.3215128205,1.893242862967967,-3.601381552,0.57132450266207,0.0001,0.3,0.016051119997922622,-0.09456913604313662,0.2779598107536578,6.685131754263941e-05,0.9999976324156138,0.9999991800070881,1.4506448802975947e-07,-6.66671521003491e-05,3.516170357653614e-08,2.094393385004057,3,0.9999991800070881,8.19992911904599e-07,0.0004776351536349352,11.781218725781729,5.209788012235196,11.885807046036804,5.213260495490337,True,True,7.048419116374121e-14,1.2443125825377095,1.222627758181472,1.3395477971729808,0.5547465400645345,0.5448831163103207,2.244485456840226,0.1356999433896093,0.3804958134545273,2.6263530437619376,13.357487850321073,1.0006087500801117,True,6400,12800,408.54
130,rank130_fold3_paper_3fold_fwd_3__smooth_h4_p019_eps5e-04,paper_3fold_fwd_3,smooth_low_freq,3,0.3262784455,1.880197498623781,-3.601381552,0.43974389766375876,0.0005,0.3,0.019383608400990373,-0.09445214241725008,0.3265618823687537,0.00027970970353443443,1.000126111192667,1.000168377444028,1.5914043678130592e-07,9.082657095856039e-05,1.5005236260073364e-05,2.0947477512873207,3,1.000168377444028,0.00016837744402797838,0.001937837230914119,16.370474869754293,6.549690304118211,16.648800364186588,6.572456708139583,True,True,7.70436804947239e-14,0.9422044785095253,0.9377237612390923,1.3147314358633673,0.5944679892203405,0.5604835131821089,1.4627737605454418,0.08552702680158089,0.32417232397623474,2.9032777802070444,18.19085268830132,1.0005917710254917,True,6400,12800,270.43
131,rank131_fold3_paper_3fold_bwd_2__smooth_h4_p019_eps1e-03,paper_3fold_bwd_2,smooth_low_freq,3,0.3167003205,1.9159264162385599,-3.601381552,0.6868305992725016,0.001,0.3,0.008460234273497581,-0.08682233569292822,0.20020521112393616,1.9136255325386518e-08,1.0000000009534744,0.9999968805240141,2.0444154100585996e-07,1.903202735686893e-08,-2.3678975447083417e-16,2.0943885689779687,3,0.9999968805240141,3.1194759858577115e-06,0.0002537908653203885,9.42634000549257,4.457506197781379,9.416753698879498,4.45217780504616,True,True,3.3202719936933684e-14,1.5526110669884694,2.1143673074782687,1.4926266771404304,0.5916216545638076,0.5812415951927556,3.5033728199848704,0.20432362746568128,0.4082968023705028,2.429574560575616,11.156627757437482,1.0004969412803761,True,6400,12800,304.6
132,rank132_fold3_paper_3fold_fwd_1__smooth_h4_p019_eps1e-03,paper_3fold_fwd_1,smooth_low_freq,3,0.3227628205,1.8886448310012716,-3.601381552,0.5387878045264908,0.001,0.3,0.03708261094010556,-0.48583963906676136,-0.6057071849021597,1.3566779957504786e-05,1.0000048378549486,1.000010638309526,2.0590619441714285e-07,-8.210674167532378e-06,-3.7386091238681904e-06,2.0944173832165642,3,1.000010638309526,1.063830952596767e-05,0.0005026740944389513,13.402419212841066,5.521713253158302,12.0457280215277,5.385839406442651,True,True,8.336881326743126e-14,1.6333363850035705,3.151254351032385,1.41863439257929,0.8301577212034271,0.7914199650380266,20.641320549334512,0.29963639047996515,0.35882431538223003,2.6232926560172896,14.231402243700664,0.998730716709226,True,6400,12800,342.16
133,rank133_fold4_paper_4fold__smooth_h4_p019_eps8e-04,paper_4fold,smooth_low_freq,4,0.3205128205,1.61245155,-3.13060628,0.5655771591,0.00075,0.3,0.01099856554705626,-0.06902347209438124,0.17570420171350998,2.2962066131387894e-05,1.000014514458708,1.0000222171707271,2.2981433392348022e-07,-7.932125343466934e-07,2.6213613747005232e-06,1.5708312254450667,4,1.0000222171707271,2.2217170727145685e-05,0.0005536766936127119,9.315861787929585,4.214939019029996,9.350171610641187,4.21508731877645,True,True,4.746489511549518e-14,0.9336952920725975,0.7917330037964783,1.177219200463569,0.6317649089124702,0.630849940822956,1.1935699965559692,0.11625758547733331,0.3878979377517306,2.480886599539889,13.734183584948374,1.000278938752077,True,6400,12800,508.02
134,rank134_fold3_paper_3fold_bwd_11__smooth_h4_p019_eps8e-04,paper_3fold_bwd_11,smooth_low_freq,3,0.29130578925,2.103419418787167,-3.601381552,1.148483246646976,0.00075,0.3,-0.005514869924143899,-0.042380568683088725,0.04058549582159591,6.705322115733728e-06,0.9999975338453301,0.9999202723459683,4.5533349964975027e-07,-4.275858736239868e-06,-1.046255815664865e-08,2.094228121185066,3,0.9999202723459683,7.972765403174709e-05,0.00035816499375235233,7.568132305957344,3.010451448423651,7.535878457845071,3.0049477256571593,True,True,2.5755969333254077e-14,1.9787557916744962,3.2297574032164493,1.4445537914933588,0.8202373653116666,0.8129252686254332,63.99401424671757,0.5869059923859996,0.5182594724541442,1.8816216791919707,8.143990836504603,1.0000940380869696,True,6400,12800,308.76
135,rank135_fold3_paper_3fold_fwd_3__smooth_h4_p019_eps8e-04,paper_3fold_fwd_3,smooth_low_freq,3,0.3262784455,1.880197498623781,-3.601381552,0.43974389766375876,0.00075,0.3,0.019409894253786492,-0.09444215631326365,0.3265990951516694,0.00021501844877300862,1.000098820672104,1.0001399474251302,6.415701305355027e-07,-2.8950934768696285e-05,-5.0580523585346676e-05,2.094688207594981,3,1.0001399474251302,0.00013994742513023795,0.0020667262614539605,16.36933893433107,6.549494054051806,16.649747265113145,6.572400528856645,True,True,1.33178336655078e-13,0.9421933504771781,0.9378054039597202,1.3147274917944818,0.5944671860636664,0.5605330896358339,1.4624870558893615,0.08552975726612408,0.3241792804038536,2.9032977481051,18.19085268830132,1.000592559972738,True,6400,12800,582.11
136,rank136_fold3_paper_3fold_bwd_13__phase_h7_p041_eps5e-04,paper_3fold_bwd_13,phase_shifted,3,0.28530578925,2.1621064653644217,-3.601381552,1.232475062839761,0.0005,0.3,-0.012121754088196974,-0.08812621581611782,0.12492700513736862,2.283208481761285e-05,0.9999901361669634,0.9999629941751453,2.3708200858772277e-06,9.667693657441911e-06,-1.0272893437674943e-06,2.0943175975748596,3,0.9999629941751453,3.7005824854663416e-05,-1.7027562195348622e-05,7.8786275169741575,2.8763746849121548,7.839350102858672,2.8666948886321473,True,True,2.2204656466354928e-14,2.0042945297067716,3.0036985736275317,1.5148000896397114,0.8661535388559788,0.8434479325154558,96.6135721726682,0.6597604011533225,0.5233244584702442,1.8029033942741455,8.1013997060291,1.0002834497443562,True,6400,12800,487.8
137,rank137_fold3_paper_3fold_bwd_1__smooth_h4_p019_eps1e-03,paper_3fold_bwd_1,smooth_low_freq,3,0.31826282050000004,1.9078403750016817,-3.601381552,0.6508284136039918,0.001,0.3,0.011991655978138165,-0.06119793886007616,0.16159107725987648,8.725710894314132e-06,0.9999981269118388,0.9999896504417434,2.4632189603453588e-06,7.794047227345502e-06,-3.231795424937095e-08,2.0943734263290708,3,0.9999896504417434,1.03495582566282e-05,0.0007070200041973118,10.032216401004831,4.662963954152214,10.047056683946128,4.662565180931429,True,True,6.075743500323842e-14,1.472313476537774,1.6408656724965913,1.4781344888638779,0.5723262366453913,0.5651123493075062,2.4473982110586965,0.17391710709360592,0.40288094280285913,2.490969253562885,11.727391309692507,1.0003838778103122,True,6400,12800,289.88
138,rank138_fold3_paper_3fold_bwd_16__phase_h7_p041_eps5e-04,paper_3fold_bwd_16,phase_shifted,3,0.27630578925,2.265555931978565,-3.601381552,1.3406223570064075,0.0005,0.3,-0.025937455006456858,-0.2808738894329368,-0.560683823111977,8.174896004384381e-05,1.0000183550441157,0.9999774547146824,3.4525591700201133e-06,7.214597649484941e-05,8.842559100913361e-08,2.094347883658044,3,0.9999774547146824,2.2545285317643327e-05,-0.0006088321391689022,8.135117812032632,2.783246991895681,7.9191749616808735,2.7477758301173907,True,True,3.111988690692871e-14,2.1018493665808755,10.697126849739965,1.666569916163497,2.2657313360267017,16.53302136708818,94407.24270931877,26.004102331214515,0.504919887799608,1.6999811544342287,9.346794429037114,0.9987015695116676,True,6400,12800,527.53
139,rank139_fold4_paper_4fold_bwd_9__smooth_h4_p019_eps3e-04,paper_4fold_bwd_9,smooth_low_freq,4,0.29730578925,1.7220258463707672,-3.13060628,1.1851387799842026,0.00025,0.3,-0.03524663091137197,-0.08020621814734291,-0.03124055864755667,6.410751682370335e-06,1.0000039698010017,0.9999978536324811,4.729186955682987e-06,-1.4875861575856797e-06,-1.6475872455842117e-08,1.570792955288682,4,0.9999978536324811,2.146367518940373e-06,6.610122519951078e-05,5.160329852757701,2.4579149702363727,5.098588888413037,2.4464571000429034,True,True,1.5169678419976913e-14,1.7014819590431527,2.3868023844798842,1.304542248980971,0.7780023939105102,0.7796233796612018,6.215755302873037,0.3998859713962393,0.535198375533478,1.9215766720051215,7.107528920444568,0.9999817111925989,True,6400,12800,361.25
140,rank140_fold3_paper_3fold_bwd_14__phase_h7_p041_eps5e-04,paper_3fold_bwd_14,phase_shifted,3,0.28230578925,2.194223514151603,-3.601381552,1.2710695712321758,0.0005,0.3,-0.013529971015001564,-0.08941768079584793,0.12642511925423952,8.297019018505414e-09,1.0000000039141543,0.9999682430228739,4.910304336007423e-06,1.257042182151169e-09,1.344845112008497e-10,2.0943285907358358,3,0.9999682430228739,3.175697712609615e-05,-2.861001105741723e-05,7.882375962312485,2.832859728446832,7.8435851472636955,2.8229275893744394,True,True,2.4229607557606946e-14,2.0266433366432026,3.3806294660742027,1.404988114983728,0.9404427575645602,0.9090515233820682,267.61137708410445,0.863159994338478,0.5177790054457276,1.7686918312089341,8.117282452003556,1.0002715982111856,True,6400,12800,364.09
141,rank141_fold3_paper_3fold_fwd_1__smooth_h4_p019_eps5e-04,paper_3fold_fwd_1,smooth_low_freq,3,0.3227628205,1.8886448310012716,-3.601381552,0.5387878045264908,0.0005,0.3,0.037742732859474125,-0.48636217764041983,-0.6055433562211227,1.9548416050836937e-05,1.0000062246248917,1.000011935607656,4.949892306734265e-06,-9.359625834745589e-06,-1.1161503344203107e-05,2.0944201002714142,3,1.000011935607656,1.1935607655999547e-05,0.0005029628855997836,13.400392712717142,5.52148581570865,12.046644029399674,5.386001661996696,True,True,5.496031127279224e-14,1.6338143347709604,3.152556779424225,1.4190645843466707,0.830017354851933,0.7917082826533229,20.671263725176118,0.2997561988987772,0.35879246309358426,2.62327527105446,14.231402243700664,0.998730509339537,True,6400,12800,412.75
142,rank142_fold4_paper_4fold_bwd_9__smooth_h4_p019_eps1e-03,paper_4fold_bwd_9,smooth_low_freq,4,0.29730578925,1.7220258463707672,-3.13060628,1.1851387799842026,0.001,0.3,-0.0354862740729032,-0.0802389139721532,-0.03175031077663608,2.0600841066171846e-09,1.000000000296293,0.9999938781891956,5.687481144154092e-06,-2.0064254181717533e-09,-4.864327083492492e-11,1.5707867106769717,4,0.9999938781891956,6.121810804393668e-06,6.429961757986602e-05,5.16041233387381,2.457926287895587,5.09845838787257,2.446432660336749,True,True,1.6147603352498613e-14,1.7014793110350825,2.390225291856041,1.3045345544508429,0.7780364385991559,0.7795841125324212,6.204988613494222,0.3999373575448262,0.5352030930388425,1.9215666288880209,7.107528920444568,0.9999792269382209,True,6400,12800,302.28
143,rank143_fold4_paper_4fold_bwd_2__anti_h9_p033_eps5e-04,paper_4fold_bwd_2,anti_reflection,4,0.3167003205,1.620353197925139,-3.13060628,0.6919275956217829,0.0005,0.3,-0.003501458864940671,-0.079229343965976,0.108472049486141,1.03712378400196e-09,1.0000000000651315,0.9999996304665234,6.08111851468349e-06,1.031385376409899e-09,-7.181755190543981e-16,1.5707957463330688,4,0.9999996304665234,3.6953347659629543e-07,0.00017043681008215104,7.064132669222959,3.5948712355450425,7.011791238644337,3.585259529027882,True,True,2.293722666678643e-14,1.2059302828747562,1.418060907428405,1.342499866034551,0.6339997335969304,0.6285666432071808,1.9658139705492312,0.1765428239937171,0.411839861936386,2.3304692932900726,10.782910051195367,1.0002699285789136,True,6400,12800,499.64
144,rank144_fold4_paper_4fold_bwd_5__smooth_h4_p019_eps1e-03,paper_4fold_bwd_5,smooth_low_freq,4,0.30930578925,1.6521370711936876,-3.13060628,0.9002801614220941,0.001,0.3,-0.0027921538956644423,-0.05286709703146042,0.07028589664497097,1.408958031657459e-06,0.9999992802820658,0.9999865048230986,6.8390417114765165e-06,-8.40869336566491e-07,1.719707629337791e-09,1.5707751286205904,4,0.9999865048230986,1.3495176901412442e-05,0.00022013540453905134,5.664509958523406,2.956020271250349,5.640640097842814,2.9505003157331666,True,True,2.1146480017129474e-14,1.4845458565925063,2.0081617696657723,1.3419174235581894,0.6943547552289175,0.689628974867621,3.1980220463170506,0.26834844261860846,0.4741447980170488,2.1367927695454325,8.503804052647128,1.0002445509750613,True,6400,12800,264.96
145,rank145_fold4_paper_4fold_bwd_4__anti_h9_p033_eps1e-03,paper_4fold_bwd_4,anti_reflection,4,0.31230578925,1.637615385193288,-3.13060628,0.8200223012078347,0.001,0.3,-0.0028756530669721897,-0.07374346925648545,0.10916997522101057,8.758877965983287e-06,1.0000041801926762,1.000001936170537,1.0754112101986313e-05,-5.796730765270097e-06,1.9622775155204303e-08,1.5707993681244643,4,1.000001936170537,1.9361705370091187e-06,0.00012665148786811242,6.230323032095325,3.1629369583445666,6.1829360051393865,3.155240761933222,True,True,1.8760869155307324e-14,1.3504227909792155,1.5363139350001274,1.2643040987625294,0.6618869791997745,0.655788659808457,2.5996461735911267,0.22360322392232646,0.46395133902025487,2.205946786789122,9.133701658494232,1.0003453848463528,True,6400,12800,351.88
146,rank146_fold3_paper_3fold_bwd_15__sym_h12_p013_eps3e-04,paper_3fold_bwd_15,symmetry_aware,3,0.27930578925,2.2285730445846834,-3.601381552,1.3072031349506361,0.00025,0.3,-0.007379491578951092,-0.033763420373072325,0.01972096969467218,1.106571927335094e-08,1.0000000024257965,0.9998844740719318,1.093910437858447e-05,9.828462637501145e-09,1.7089826082061776e-11,2.09415314545525,3,0.9998844740719318,0.00011552592806818307,0.00033652995967298205,7.907406110451206,2.7976403731465753,7.88634723012012,2.7929852691250447,True,True,2.99416197453986e-14,2.044797255211345,3.565986434141691,1.4250373773052838,1.3767163544754444,1.4135179672266538,3260.828502166042,2.3367833660659976,0.5104842142355639,1.7391047590704993,8.206127474200402,1.0000258909771722,True,6400,12800,398.44
147,rank147_fold4_paper_4fold_bwd_5__smooth_h4_p019_eps8e-04,paper_4fold_bwd_5,smooth_low_freq,4,0.30930578925,1.6521370711936876,-3.13060628,0.9002801614220941,0.00075,0.3,-0.002765864524219179,-0.05287360502658177,0.07032059385323727,3.5673595848058467e-06,0.9999977664030661,0.9999849957202178,1.1944295846978747e-05,6.451685083674885e-07,-7.674737902921974e-09,1.5707727581273285,4,0.9999849957202178,1.500427978218255e-05,0.00021819008839629728,5.6644858402319,2.956012999732629,5.6406575326154735,2.9505003864297414,True,True,3.9087372845334574e-14,1.4845441460503157,2.0072657479217972,1.3419031040989995,0.6943512070791144,0.6896346766993531,3.1966476461933238,0.26834730210204094,0.47414442949106744,2.1367948805278956,8.503804052647128,1.0002451559185064,True,6400,12800,284.65
148,rank148_fold4_paper_4fold_bwd_13__smooth_h4_p019_eps1e-03,paper_4fold_bwd_13,smooth_low_freq,4,0.28530578925,1.8045340387172801,-3.13060628,1.4336270031015448,0.001,0.3,0.0066810410015442,-0.03560670702048526,0.09760521490256185,2.9600121319280213e-09,0.9999999988371915,0.9999563614672451,1.2213648039001225e-05,2.3295657868016573e-09,1.7198915902572054e-14,1.5707277795479384,4,0.9999563614672451,4.3638532754908255e-05,8.424379540566962e-05,4.897799638785738,2.203797726177664,4.893575496012272,2.202574649765073,True,True,2.022109591143079e-14,1.7804163406778348,2.5321291301699067,1.2882230737922278,0.8764533890018046,0.8666421499847597,7.882761987895146,0.4800709458075384,0.5408253541589488,1.7732374738871937,6.4995870882928495,1.0003923190349657,True,6400,12800,323.27
149,rank149_fold3_paper_3fold_bwd_2__smooth_h4_p019_eps5e-04,paper_3fold_bwd_2,smooth_low_freq,3,0.3167003205,1.9159264162385599,-3.601381552,0.6868305992725016,0.0005,0.3,0.008451932064723514,-0.0868403856057645,0.20020410352102191,1.202184770391224e-05,1.0000041919961709,1.0000010786176055,1.3145597893092785e-05,-8.212293810077459e-06,-5.3529685632019985e-09,2.0943973614446256,3,1.0000010786176055,1.0786176054544683e-06,0.00026474682618751744,9.426336535582823,4.457516966054458,9.416770887656421,4.452187188600216,True,True,5.804705746293835e-14,1.552624736463101,2.1128529532751297,1.492629015925437,0.591601241651185,0.5812254758124376,3.5014351218986373,0.20431625588779934,0.4082958052064092,2.4295737004766425,11.156627757437482,1.0004973916239934,True,6400,12800,277.41
150,rank150_fold3_paper_3fold_bwd_1__smooth_h4_p019_eps3e-04,paper_3fold_bwd_1,smooth_low_freq,3,0.31826282050000004,1.9078403750016817,-3.601381552,0.6508284136039918,0.00025,0.3,0.012017650543028979,-0.06122935905491236,0.1616584510233851,2.281326622651037e-06,1.0000010301158506,0.9999925567437605,1.4606962034965446e-05,7.414491336905915e-07,-4.853327861993606e-09,2.0943795132737817,3,0.9999925567437605,7.443256239469953e-06,0.0007166483139702529,10.032124538568848,4.662958690021516,10.047147100805526,4.662583280243645,True,True,6.794553134035546e-14,1.4723261349102432,1.6393790734721831,1.4781269210196126,0.5723047397661966,0.5650976190612722,2.4464356292974245,0.17391443343371127,0.4028792771630402,2.490972417791636,11.727391309692507,1.0003847148070535,True,6400,12800,308.0
151,rank151_fold3_paper_3fold_bwd_1__smooth_h4_p019_eps8e-04,paper_3fold_bwd_1,smooth_low_freq,3,0.31826282050000004,1.9078403750016817,-3.601381552,0.6508284136039918,0.00075,0.3,0.011999994895933378,-0.06121144083228188,0.16162380592859235,7.900658458006792e-06,1.000001317257652,0.9999928221769125,1.678842623206147e-05,-7.402799149451578e-06,8.754513564426802e-08,2.094380069195675,3,0.9999928221769125,7.177823087456403e-06,0.000727807703150278,10.032181925184107,4.662968857471673,10.0470675153988,4.662574853192508,True,True,5.665975585166535e-14,1.472323939880101,1.640422671474522,1.4781273413198974,0.572319233743758,0.565106747745017,2.4472379531464368,0.17391868694071602,0.4028794167270312,2.4909690009082954,11.727391309692507,1.0003841764550208,True,6400,12800,291.16
152,rank152_fold3_paper_3fold_bwd_10__phase_h7_p041_eps3e-04,paper_3fold_bwd_10,phase_shifted,3,0.29430578925,2.0764338093141723,-3.601381552,1.103216823797698,0.00025,0.3,0.021163345439500478,-0.038312130916294686,0.17148536697212477,9.729488341376556e-09,1.0000000041207422,0.9999299622329003,1.6983234546634254e-05,4.491838172249185e-09,-5.796769314558858e-13,2.0942484156367995,3,0.9999299622329003,7.003776709968434e-05,0.0002601021802391412,7.662376016875854,3.080582821458081,7.693216052781254,3.0833760524383806,True,True,2.1232732484191986e-14,1.9064883170779157,2.724109621743408,1.4272250865766614,0.7783142872327717,0.7606654820467853,13.882955429389645,0.44787771105244534,0.5182502819043049,1.927379480478103,8.251232945350843,1.000467497783866,True,6400,12800,371.51
153,rank153_fold4_paper_4fold_bwd_7__smooth_h4_p019_eps5e-04,paper_4fold_bwd_7,smooth_low_freq,4,0.30330578925,1.685208525101257,-3.13060628,1.0486350412695395,0.0005,0.3,-0.008963293556410264,-0.07164545044762675,0.08684589688206674,8.60092040602188e-06,0.9999987259491131,0.9999939675583622,1.896850921529493e-05,-8.364851009405594e-06,1.1095002737729343e-10,1.5707868510577303,4,0.9999939675583622,6.032441637771058e-06,7.916186915435386e-05,5.2990474556564084,2.6596420831494276,5.264116292104096,2.6522695690424944,True,True,1.7683997014523324e-14,1.598283687953946,2.2066707255575,1.2838868907581695,0.7417589591944816,0.7339412569335844,4.69572649366126,0.33383349794933015,0.510909779597248,2.018483536450787,7.665411207034797,1.0003559462848737,True,6400,12800,319.1
154,rank154_fold3_paper_3fold_bwd_15__sym_h12_p013_eps5e-04,paper_3fold_bwd_15,symmetry_aware,3,0.27930578925,2.2285730445846834,-3.601381552,1.3072031349506361,0.0005,0.3,-0.00737535971741486,-0.03376814052569135,0.019779206026236288,8.254593418744562e-09,1.00000000345414,0.9998847325762652,1.948327107064622e-05,3.968288791317276e-09,3.601112463780254e-14,2.0941536868654596,3,0.9998847325762652,0.00011526742373479948,0.00033582408877264047,7.907403941284687,2.7976397180390657,7.886352846216909,2.7929860230042034,True,True,2.647691911214559e-14,2.0447970188656557,3.567063764068071,1.425004782288029,1.3755357675769913,1.4131461389486446,3258.3888471323194,2.3343596999379836,0.5104843495920369,1.7391048902308324,8.206085230789707,1.0000259331920054,True,6400,12800,442.21
